# ct=2 Nx=38
# x_cm y_cm T_keV E_over_aTkeV4 aluminum
1.15 2.55 0.01000023144368768 4.9415426739235e-09 0
1.15 2.65 0.009999921801835971 7.746854437288327e-09 0
1.15 2.75 0.009999974654896566 6.025940712457296e-09 0
1.15 2.85 0.009999923434393172 1.113403825709858e-08 0
1.15 2.95 0.009999826756733516 1.430341505617126e-08 0
1.15 3.05 0.01000010741213643 9.983132327426244e-09 0
1.15 3.15 0.00999978084542676 1.303497351107797e-08 0
1.15 3.25 0.01000002882041131 1.427276733425247e-08 0
1.15 3.35 0.01000003907067594 1.350725883306012e-08 0
1.15 3.45 0.01000016224382762 4.229867630453392e-09 0
1.15 3.55 0.00999992123236439 9.899242042853122e-09 0
1.15 3.65 0.01000022238264066 2.208309514923861e-09 0
1.15 3.75 0.009999950427574195 6.959231987999121e-09 0
1.25 0.05 0.01183095406378472 0.001586552012632365 0
1.25 0.15 0.01204820143584436 0.002003513638227824 0
1.25 0.25 0.0118490472044131 0.002169956751865945 0
1.25 0.35 0.01175984646313802 0.001892701515641757 0
1.25 0.45 0.01152233147547126 0.001601097428670832 0
1.25 0.5499999999999999 0.01577975957152778 0.0005021801685064577 1
1.25 0.6499999999999999 0.01040799010401033 5.380511607194825e-05 1
1.25 0.7499999999999999 0.01013606007151723 5.933363331909513e-05 1
1.25 0.85 0.01005299646755427 4.319530465650859e-06 1
1.25 0.95 0.01001671300500517 5.711397762447776e-06 1
1.25 1.05 0.01000586784772096 3.941703782475276e-06 1
1.25 1.15 0.01000371067138119 1.661394038675936e-07 1
1.25 1.25 0.01000505685624787 1.809505942159246e-06 1
1.25 1.35 0.0100007101071823 1.091443143634668e-07 1
1.25 1.45 0.01000075766129584 1.263875131858983e-07 1
1.25 1.55 0.01000004941965273 1.516994641290154e-07 0
1.25 1.65 0.01000016818734708 4.673839732366848e-08 0
1.25 1.75 0.01000002621663456 2.750142520785464e-07 0
1.25 1.85 0.01000005305340736 7.717378483765898e-07 0
1.25 1.95 0.01000007878610689 1.575080360339682e-07 0
1.25 2.05 0.009999851919673692 9.53869944366688e-09 0
1.25 2.15 0.01000018758854239 1.058655265551464e-07 0
1.25 2.25 0.01000007367478574 1.081770167780586e-08 0
1.25 2.35 0.009999820655267517 5.147696214382748e-09 0
1.25 2.45 0.01000019315461089 9.367300573880891e-09 0
1.25 2.55 0.009999696321646784 7.849499668407125e-09 0
1.25 2.65 0.01000044535359436 9.023453273491017e-09 0
1.25 2.75 0.009999855214385751 1.252676703089178e-08 0
1.25 2.85 0.01000000578314854 4.941284927156192e-09 0
1.25 2.95 0.009999686371970146 2.857023006784473e-09 0
1.25 3.05 0.01000011646278822 7.261342302947313e-09 0
1.25 3.15 0.009999556324338816 4.889084985385404e-09 0
1.25 3.25 0.009999856479791309 1.672120059261759e-08 0
1.25 3.35 0.009999933415532642 1.081803543046621e-08 0
1.25 3.45 0.01000031509406497 1.451172287109544e-08 0
1.25 3.55 0.009999717623344968 2.09261722783284e-09 0
1.25 3.65 0.01000027264249383 8.433893093396435e-09 0
1.25 3.75 0.009999898516966827 9.382546645257503e-09 0
1.35 0.05 0.01133069022607737 0.001693161998773064 0
1.35 0.15 0.01142217039709252 0.00124570150091876 0
1.35 0.25 0.01133114072456744 0.001512112995533957 0
1.35 0.35 0.011216103278499 0.001184547355926837 0
1.35 0.45 0.01107684929917545 0.001745916788392217 0
1.35 0.5499999999999999 0.01371969897072529 0.00017703631305533 1
1.35 0.6499999999999999 0.01028235427595476 1.831932237885652e-05 1
1.35 0.7499999999999999 0.01007858215918183 5.469787343888613e-05 1
1.35 0.85 0.01003542936248589 2.503697545193194e-06 1
1.35 0.95 0.01001887558965875 6.635041985781197e-07 1
1.35 1.05 0.01000334086260025 5.350872284054156e-07 1
1.35 1.15 0.0100012257184018 3.394407382351806e-07 1
1.35 1.25 0.01000139507856858 4.685639109472328e-07 1
1.35 1.35 0.01000058893072321 2.71375567455783e-06 1
1.35 1.45 0.01000027117843473 1.324761101990459e-08 1
1.35 1.55 0.01000001193512347 4.573934583847518e-07 0
1.35 1.65 0.009999946202719063 1.341144720847713e-07 0
1.35 1.75 0.01000000620603871 7.735840128165248e-09 0
1.35 1.85 0.0100003058467172 2.448010774361981e-08 0
1.35 1.95 0.01000014800637374 1.454076313136393e-08 0
1.35 2.05 0.009999989885465372 1.018531998201445e-08 0
1.35 2.15 0.009999938018918759 7.683104183419754e-09 0
1.35 2.25 0.01000013442235272 1.961215970142093e-08 0
1.35 2.35 0.01000012256767903 8.795009455431262e-09 0
1.35 2.45 0.009999885423643069 8.98982944127867e-09 0
1.35 2.55 0.01000033821040759 7.07356853021387e-09 0
1.35 2.65 0.009999701803331224 9.043753387305721e-09 0
1.35 2.75 0.01000018125039106 1.769750661130832e-08 0
1.35 2.85 0.009999883327186727 1.267933368603658e-08 0
1.35 2.95 0.01000005388771598 1.207432990965059e-08 0
1.35 3.05 0.01000014687007735 1.208573288415749e-08 0
1.35 3.15 0.01000027799440119 1.408889289978903e-08 0
1.35 3.25 0.01000013181449745 1.305477659846273e-08 0
1.35 3.35 0.009999946692410906 1.064723717152105e-08 0
1.35 3.45 0.009999863578759833 5.699886003328625e-09 0
1.35 3.55 0.01000022019681581 1.351085979948034e-08 0
1.35 3.65 0.009999830219456957 2.918576973058705e-09 0
1.35 3.75 0.01000028566609913 1.553861554012024e-08 0
1.45 0.05 0.01094258085767981 0.001077862426606192 0
1.45 0.15 0.01097356974544143 0.001527191656619362 0
1.45 0.25 0.01099645476452295 0.001015140345991486 0
1.45 0.35 0.0108087900652085 0.0007383166998967511 0
1.45 0.45 0.01086965624071082 0.001544643585940319 0
1.45 0.5499999999999999 0.01236755677076038 0.0002642478204683002 1
1.45 0.6499999999999999 0.01013436089679275 4.645237640003238e-05 1
1.45 0.7499999999999999 0.01002477263645983 3.030163980074521e-06 1
1.45 0.85 0.01002185580652847 5.819486095556099e-06 1
1.45 0.95 0.01000984626317403 1.787712687229509e-05 1
1.45 1.05 0.01000367250968694 4.262721293838367e-06 1
1.45 1.15 0.01000133824202067 6.228513657741888e-07 1
1.45 1.25 0.01000017205850114 2.734461904367105e-07 1
1.45 1.35 0.01000031524779445 1.668643452849885e-07 1
1.45 1.45 0.01000004777187926 3.984381708194416e-08 1
1.45 1.55 0.01000002708148586 1.099620999051896e-07 0
1.45 1.65 0.009999996309819754 8.209611733453494e-09 0
1.45 1.75 0.009999866915578654 6.514766688644259e-09 0
1.45 1.85 0.01000046904662057 7.608926509616306e-09 0
1.45 1.95 0.0100001688913919 5.445014459194462e-09 0
1.45 2.05 0.009999690974368609 4.517435859576903e-08 0
1.45 2.15 0.01000015467678552 1.891551930546093e-08 0
1.45 2.25 0.009999864867233161 5.126224188677989e-09 0
1.45 2.35 0.01000033350942488 7.751466221347059e-09 0
1.45 2.45 0.009999922292895608 1.394204361131205e-08 0
1.45 2.55 0.009999661115209908 1.33281615627829e-08 0
1.45 2.65 0.01000027412685668 5.36332255914813e-09 0
1.45 2.75 0.01000023666533124 4.034866664686814e-09 0
1.45 2.85 0.01000007045636466 8.11020528508537e-09 0
1.45 2.95 0.009999919855332568 1.250495479725914e-08 0
1.45 3.05 0.009999719614481112 1.485876279304567e-08 0
1.45 3.15 0.009999909574759731 3.954971860672251e-09 0
1.45 3.25 0.00999974361288793 7.800883573653607e-09 0
1.45 3.35 0.01000017403441391 1.311135387249887e-08 0
1.45 3.45 0.01000005834757602 7.690425405626787e-09 0
1.45 3.55 0.0100000403595756 6.794415262802029e-09 0
1.45 3.65 0.009999981341625958 1.093328874148264e-08 0
1.45 3.75 0.009999727758164174 1.09907024849591e-08 0
1.55 0.05 0.01614407480162836 0.0003116371955647938 1
1.55 0.15 0.01535811268353147 0.0005361743681974757 1
1.55 0.25 0.01500979003017644 0.0003976134290568508 1
1.55 0.35 0.01562611246964556 0.0004678060996524037 1
1.55 0.45 0.01509905769725864 0.0006664972707707395 1
1.55 0.5499999999999999 0.01014394148062834 0.0002324184750160346 0
1.55 0.6499999999999999 0.01002390953999265 8.513853801809052e-06 0
1.55 0.7499999999999999 0.01000456696127528 1.919971822348921e-05 0
1.55 0.85 0.01000187072987359 1.849219448758502e-06 0
1.55 0.95 0.01000122826151596 5.017451860711448e-07 0
1.55 1.05 0.01000050433775058 2.288458411363781e-09 0
1.55 1.15 0.01000041735082803 7.300940979731819e-07 0
1.55 1.25 0.01000000294429939 5.065363591898413e-08 0
1.55 1.35 0.01000015156847724 3.454665308610542e-08 0
1.55 1.45 0.009999834630296651 1.149051588574608e-07 0
1.55 1.55 0.01000007826327178 5.781034238102417e-09 1
1.55 1.65 0.00999997688381939 4.701469271091828e-08 1
1.55 1.75 0.009999991047586438 1.300753726915998e-08 1
1.55 1.85 0.01000008857879621 8.81577895971863e-09 1
1.55 1.95 0.00999999496156136 1.298645336779868e-08 1
1.55 2.05 0.0100000152276364 4.078681383508724e-09 1
1.55 2.15 0.01000000728082697 1.758161046764776e-08 1
1.55 2.25 0.009999956048684883 1.164177637864854e-08 1
1.55 2.35 0.009999971423586235 9.124707634718168e-09 1
1.55 2.45 0.01000005152494112 1.165151163534041e-08 1
1.55 2.55 0.01000013982733407 1.103911319358407e-08 0
1.55 2.65 0.0099999742065441 9.227968953962495e-09 0
1.55 2.75 0.009999968787088993 1.165927117331232e-08 0
1.55 2.85 0.009999859294197794 8.873902609276011e-09 0
1.55 2.95 0.01000028465068027 6.605729754408073e-09 0
1.55 3.05 0.0100001767934549 5.786554281821724e-09 0
1.55 3.15 0.009999970826019795 3.822210876576865e-09 0
1.55 3.25 0.009999854676149628 1.914746809099056e-08 0
1.55 3.35 0.01000010791153074 7.505774817468288e-09 0
1.55 3.45 0.01000005495776137 1.046286088052319e-08 0
1.55 3.55 0.01000001352402137 1.549029133419851e-08 0
1.55 3.65 0.009999774395002565 7.585757731153934e-09 0
1.55 3.75 0.009999834621617371 1.112833884296695e-08 0
1.65 0.05 0.01045129462523787 6.811429999339073e-05 1
1.65 0.15 0.01043961666770712 5.164441072588208e-05 1
1.65 0.25 0.01053423340323082 4.647394118824479e-05 1
1.65 0.35 0.01060853849761397 9.258807143491144e-05 1
1.65 0.45 0.01034206368321145 0.000117348510436479 1
1.65 0.5499999999999999 0.01008887742436974 0.000342639517683112 0
1.65 0.6499999999999999 0.01003469385182907 5.627257873974798e-05 0
1.65 0.7499999999999999 0.0100069123539589 7.838890874021323e-06 0
1.65 0.85 0.0100019489636486 4.656961796136386e-06 0
1.65 0.95 0.01000051440228646 2.650955568140099e-07 0
1.65 1.05 0.01000067028793396 1.497576843906678e-06 0
1.65 1.15 0.01000023129770668 7.360448327190443e-07 0
1.65 1.25 0.01000017941198252 1.154277947164007e-07 0
1.65 1.35 0.009999951307304262 4.148961149766841e-09 0
1.65 1.45 0.01000019975985524 1.221788693084543e-08 0
1.65 1.55 0.009999937262919052 4.754997706261037e-08 1
1.65 1.65 0.01000006090299678 5.190344179620394e-09 1
1.65 1.75 0.009999970094430783 1.877886356570404e-08 1
1.65 1.85 0.009999979072202198 1.068217199237217e-08 1
1.65 1.95 0.009999871034090408 1.470564964121738e-08 1
1.65 2.05 0.01000001964369148 1.02879341787939e-08 1
1.65 2.15 0.009999907555173455 8.520734987551725e-09 1
1.65 2.25 0.01000010562863864 1.384623253839247e-08 1
1.65 2.35 0.009999972187067958 1.346541342214838e-08 1
1.65 2.45 0.009999998381922243 1.218012336989805e-08 1
1.65 2.55 0.01000016261885918 8.189208009162972e-09 0
1.65 2.65 0.00999971694236081 5.146790989100136e-09 0
1.65 2.75 0.009999942659682976 1.06306110160265e-08 0
1.65 2.85 0.00999974129740679 4.338661052831459e-09 0
1.65 2.95 0.009999747529353304 1.30175854427292e-08 0
1.65 3.05 0.01000029110311175 7.924997117297876e-09 0
1.65 3.15 0.01000035946338031 6.84186183031855e-09 0
1.65 3.25 0.009999859812982809 6.213218425605439e-09 0
1.65 3.35 0.01000018960649087 9.118076275240187e-09 0
1.65 3.45 0.009999834946928705 6.872949800444905e-09 0
1.65 3.55 0.009999989307382013 3.958449464878833e-09 0
1.65 3.65 0.0100003378765733 2.00485219870982e-09 0
1.65 3.75 0.01000048989569947 8.89205198157895e-09 0
1.75 0.05 0.01011599213435278 1.873277983414391e-05 1
1.75 0.15 0.01008589576381218 1.933315115235345e-05 1
1.75 0.25 0.01014512020391265 2.469468781775482e-05 1
1.75 0.35 0.01014345269951676 3.911299723000439e-05 1
1.75 0.45 0.01006690028988239 5.192130934223253e-06 1
1.75 0.5499999999999999 0.01003219594608194 5.811552231461596e-05 0
1.75 0.6499999999999999 0.01003167893013011 0.0001022912767942134 0
1.75 0.7499999999999999 0.01000588310889284 3.680843307281946e-06 0
1.75 0.85 0.01000276218964359 1.05954530420387e-06 0
1.75 0.95 0.009999932961780051 2.259800968491938e-07 0
1.75 1.05 0.010000504857978 3.156072616622409e-08 0
1.75 1.15 0.01000020516478685 7.562091619431668e-07 0
1.75 1.25 0.009999882842166703 1.06215146416289e-07 0
1.75 1.35 0.009999901999144929 3.1482336645349e-07 0
1.75 1.45 0.01000004685551005 3.520414889778054e-08 0
1.75 1.55 0.0100000934271526 7.759992204520392e-09 1
1.75 1.65 0.009999853528438369 1.258598609058985e-08 1
1.75 1.75 0.01000004292765113 8.968685937323949e-09 1
1.75 1.85 0.01000003941004181 2.122901655297249e-09 1
1.75 1.95 0.009999989047490349 4.883208961705543e-09 1
1.75 2.05 0.01000000747015818 7.290385908588323e-09 1
1.75 2.15 0.01000002612151065 2.144836607090191e-08 1
1.75 2.25 0.009999903004744088 4.914038510335197e-09 1
1.75 2.35 0.009999977576634084 8.87601786167128e-09 1
1.75 2.45 0.009999848488974412 1.586698034110668e-08 1
1.75 2.55 0.01000019532147846 1.319011803962618e-08 0
1.75 2.65 0.0100000350522015 1.348171292228754e-08 0
1.75 2.75 0.009999953281316327 1.214647194012661e-08 0
1.75 2.85 0.009999850641293623 5.617266107284888e-09 0
1.75 2.95 0.0100003780102297 7.77161959324181e-09 0
1.75 3.05 0.009999793524280282 7.623546186388924e-09 0
1.75 3.15 0.01000006273965738 9.844647675970157e-09 0
1.75 3.25 0.009999776132986544 1.402697528829005e-08 0
1.75 3.35 0.009999936080078559 6.836315832368943e-09 0
1.75 3.45 0.01000006360696716 8.228271892447202e-09 0
1.75 3.55 0.01000010753418281 1.326277502091125e-08 0
1.75 3.65 0.009999841868222465 8.853003314550141e-09 0
1.75 3.75 0.009999921185671074 1.099314864119673e-08 0
1.85 0.05 0.01003890180232201 8.676723628851526e-06 1
1.85 0.15 0.01001955619963068 6.850550532546928e-06 1
1.85 0.25 0.01004920563027109 3.067781798537685e-05 1
1.85 0.35 0.01003183031062403 2.301716860661274e-05 1
1.85 0.45 0.01001669853457143 9.342389511045e-06 1
1.85 0.5499999999999999 0.01001858559528357 2.23282277397127e-05 0
1.85 0.6499999999999999 0.0100139171414183 4.747316428084448e-05 0
1.85 0.7499999999999999 0.01001015604287814 1.914806137060396e-05 0
1.85 0.85 0.01000437560815172 4.097820212058405e-06 0
1.85 0.95 0.01000098103308091 6.76266889624495e-07 0
1.85 1.05 0.01000002984120897 1.875456814107541e-08 0
1.85 1.15 0.01000016993319676 6.618869367734428e-07 0
1.85 1.25 0.0100003366807583 2.424190552800847e-08 0
1.85 1.35 0.009999890115616101 9.692452286573373e-09 0
1.85 1.45 0.01000022126063684 1.330393291069943e-08 0
1.85 1.55 0.01000010810856779 1.312565615965719e-08 1
1.85 1.65 0.01000001485593373 9.959354819530911e-09 1
1.85 1.75 0.009999929380992829 1.724244274113117e-08 1
1.85 1.85 0.009999923879626355 1.017768101830055e-08 1
1.85 1.95 0.01000003350406033 1.12620747934144e-08 1
1.85 2.05 0.01000001824337162 1.137259847870707e-08 1
1.85 2.15 0.009999957777126273 8.205289208414827e-09 1
1.85 2.25 0.01000009546069038 2.942658634257691e-09 1
1.85 2.35 0.009999968494991979 8.640360506489691e-09 1
1.85 2.45 0.01000011734512953 1.064332692665852e-08 1
1.85 2.55 0.009999843630446609 1.120048106338915e-08 0
1.85 2.65 0.009999971501696198 7.586573754140152e-09 0
1.85 2.75 0.0100002809128631 1.596489950229363e-08 0
1.85 2.85 0.009999779679799165 8.866778988947486e-09 0
1.85 2.95 0.01000003177900468 6.514661005272942e-09 0
1.85 3.05 0.009999959262149933 1.275231593105155e-08 0
1.85 3.15 0.009999755313444898 8.626960806648003e-09 0
1.85 3.25 0.009999698383002315 4.421013378587221e-09 0
1.85 3.35 0.01000025272532369 2.046291287537177e-08 0
1.85 3.45 0.01000004288824087 3.465888615796967e-09 0
1.85 3.55 0.01000022582514916 1.600762504343284e-08 0
1.85 3.65 0.009999692076494999 7.052538464831268e-09 0
1.85 3.75 0.01000011211458287 1.458422568896583e-08 0
1.95 0.05 0.01000837380042497 2.35472269331597e-06 1
1.95 0.15 0.01001247067909062 1.244997699072113e-06 1
1.95 0.25 0.0100061991311874 1.148829789496165e-05 1
1.95 0.35 0.01001767049887603 9.854046265337574e-09 1
1.95 0.45 0.0100019435323523 2.394375268454667e-06 1
1.95 0.5499999999999999 0.01000364582331116 1.947622845674914e-05 0
1.95 0.6499999999999999 0.01001592375465476 1.113022243133957e-05 0
1.95 0.7499999999999999 0.01000171889878189 1.226689429268395e-05 0
1.95 0.85 0.010001758737492 6.189756598320515e-06 0
1.95 0.95 0.01000061569943668 1.26173773745546e-06 0
1.95 1.05 0.009999927733230014 1.562748521866122e-08 0
1.95 1.15 0.01000001171350519 1.171140122127684e-07 0
1.95 1.25 0.01000008583017177 1.334916604734608e-08 0
1.95 1.35 0.01000026879618744 2.75897275577577e-09 0
1.95 1.45 0.009999961725111323 4.154936726789992e-09 0
1.95 1.55 0.00999994715275378 6.086910550271679e-09 1
1.95 1.65 0.009999964610618268 4.289322970929616e-09 1
1.95 1.75 0.01000000530024238 1.041366652370194e-08 1
1.95 1.85 0.009999974863224143 7.936729807344156e-09 1
1.95 1.95 0.009999910633546567 5.946856330388769e-09 1
1.95 2.05 0.01000003712637522 1.108335774835048e-08 1
1.95 2.15 0.01000003349577185 6.12575322428886e-10 1
1.95 2.25 0.009999928625575766 9.771536242002815e-09 1
1.95 2.35 0.009999988598189308 1.075321945590102e-08 1
1.95 2.45 0.01000002909988908 8.003905641853643e-09 1
1.95 2.55 0.01000000648151968 1.154476955952362e-08 0
1.95 2.65 0.01000000107540146 1.144609930440537e-08 0
1.95 2.75 0.009999870217719437 1.020299857253215e-08 0
1.95 2.85 0.01000010356662941 5.583429683321911e-09 0
1.95 2.95 0.01000051195985975 1.324753403096244e-08 0
1.95 3.05 0.01000015072703122 5.959044043171531e-09 0
1.95 3.15 0.01000011553215487 9.202724564810383e-09 0
1.95 3.25 0.009999923037569265 1.051670092628588e-08 0
1.95 3.35 0.00999991038827432 5.285949604818108e-09 0
1.95 3.45 0.009999868299673271 9.018800508251938e-09 0
1.95 3.55 0.01000013007997737 3.131066576463312e-09 0
1.95 3.65 0.009999818557475355 1.288761379867312e-08 0
1.95 3.75 0.01000008939637866 7.997374694052183e-09 0
2.05 0.05 0.01000234927081024 1.58183517863888e-06 1
2.05 0.15 0.01000740674365786 7.703719220857807e-07 1
2.05 0.25 0.01000076421464215 1.97426197113372e-07 1
2.05 0.35 0.01000415696427893 1.629355826938184e-05 1
2.05 0.45 0.0100002950535908 1.127194494947933e-07 1
2.05 0.5499999999999999 0.01000041540154641 4.040124255598488e-06 0
2.05 0.6499999999999999 0.0100086596708634 5.38686934466289e-06 0
2.05 0.7499999999999999 0.01000020014219473 2.34920581713766e-06 0
2.05 0.85 0.01000072140030696 3.567328164328321e-06 0
2.05 0.95 0.01000067601043909 4.219990140134216e-06 0
2.05 1.05 0.01000004301541026 7.391617198644081e-09 0
2.05 1.15 0.01000004469449735 1.217709487312217e-08 0
2.05 1.25 0.009999942118398625 1.88777593657049e-09 0
2.05 1.35 0.01000024179957805 4.171053077812117e-07 0
2.05 1.45 0.01000020367716971 1.088424597700349e-08 0
2.05 1.55 0.009999931673011848 1.694789241410151e-08 1
2.05 1.65 0.009999920940029345 1.756513950365314e-08 1
2.05 1.75 0.009999934175927056 1.385293355811758e-08 1
2.05 1.85 0.009999992035624534 1.347374823974773e-08 1
2.05 1.95 0.01000004996492323 1.744120448963608e-08 1
2.05 2.05 0.009999982622684773 1.226878661404208e-08 1
2.05 2.15 0.01000004526036293 6.918517416307195e-09 1
2.05 2.25 0.01000008598786252 1.392408092241767e-08 1
2.05 2.35 0.01000002779718713 5.624356874238092e-09 1
2.05 2.45 0.01000011131586888 7.086408077567161e-09 1
2.05 2.55 0.009999846596184487 1.14984346311287e-08 0
2.05 2.65 0.009999905078146871 1.790378418709691e-08 0
2.05 2.75 0.009999898543640601 6.703254736918849e-09 0
2.05 2.85 0.01000011273499681 3.610257876872043e-09 0
2.05 2.95 0.009999551183391592 8.109286579132409e-09 0
2.05 3.05 0.009999570246343698 1.198332876263021e-08 0
2.05 3.15 0.01000013336932128 4.926420185322428e-09 0
2.05 3.25 0.01000030159357891 8.074028354700682e-09 0
2.05 3.35 0.01000000499863831 8.609572953266271e-09 0
2.05 3.45 0.01000023019421249 1.47456837904855e-08 0
2.05 3.55 0.009999802509526607 4.879742962845539e-09 0
2.05 3.65 0.009999934535941297 8.01941639353881e-09 0
2.05 3.75 0.01000014802374296 1.260727091347466e-08 0
2.15 0.05 0.01000043655429707 3.871146023282362e-07 1
2.15 0.15 0.0100044421738913 9.698210308285777e-07 1
2.15 0.25 0.0100000719242145 1.062727202893332e-08 1
2.15 0.35 0.0100000533320538 1.20667220955365e-08 1
2.15 0.45 0.01000048077980566 1.169532604356363e-08 1
2.15 0.5499999999999999 0.009999818607909678 9.251117765343826e-09 0
2.15 0.6499999999999999 0.01000401486941328 9.089322601053911e-09 0
2.15 0.7499999999999999 0.01000139905915333 9.326869679127629e-06 0
2.15 0.85 0.01000013614042729 8.360068637335903e-09 0
2.15 0.95 0.00999986672842525 4.486051244362344e-09 0
2.15 1.05 0.01000003634652615 2.916057523593888e-09 0
2.15 1.15 0.00999981317401279 1.560787171676054e-08 0
2.15 1.25 0.0099999702525372 3.704458400640331e-09 0
2.15 1.35 0.009999856376776823 1.83541383713348e-08 0
2.15 1.45 0.009999943849408627 2.111902122677939e-08 0
2.15 1.55 0.01000000155215787 1.242514380164675e-08 1
2.15 1.65 0.01000003094009529 6.29949812541106e-09 1
2.15 1.75 0.0100000828910828 3.900055271935435e-09 1
2.15 1.85 0.009999993274878567 1.04675038845792e-08 1
2.15 1.95 0.009999941896396653 1.225400420148233e-08 1
2.15 2.05 0.01000003371822502 5.854605479617386e-09 1
2.15 2.15 0.01000002155857218 6.695593085421644e-09 1
2.15 2.25 0.009999902440629999 6.479276487723692e-09 1
2.15 2.35 0.01000017002216737 8.019199764532927e-09 1
2.15 2.45 0.009999918792673274 6.186683280211813e-09 1
2.15 2.55 0.01000002459248308 8.338767833615553e-09 0
2.15 2.65 0.009999985839805565 2.147989585403151e-09 0
2.15 2.75 0.01000011241165368 1.008487493287155e-08 0
2.15 2.85 0.009999559705193523 1.717140189259054e-08 0
2.15 2.95 0.01000027109116942 4.769561547107343e-09 0
2.15 3.05 0.01000030623822269 1.241990778689444e-08 0
2.15 3.15 0.01000005007692608 8.870843662819585e-09 0
2.15 3.25 0.009999734723756721 1.508592144349922e-08 0
2.15 3.35 0.009999821955717043 8.078045272466207e-09 0
2.15 3.45 0.01000009943540605 1.587871770801966e-08 0
2.15 3.55 0.009999907500301792 7.139889864982465e-09 0
2.15 3.65 0.009999964319960104 1.33086510854606e-08 0
2.15 3.75 0.009999882754883633 1.023914031678994e-08 0
2.25 0.05 0.009999981028557276 7.319940373357811e-09 1
2.25 0.15 0.01000046364108499 3.750395819925515e-06 1
2.25 0.25 0.009999919388026374 8.199781603213936e-09 1
2.25 0.35 0.01000006294553004 1.53164228530433e-08 1
2.25 0.45 0.01000027353358547 9.462048957159647e-09 1
2.25 0.5499999999999999 0.009999802347377202 1.779422454380684e-08 0
2.25 0.6499999999999999 0.01000018279909356 2.169113946810318e-08 0
2.25 0.7499999999999999 0.01000040401339376 2.048353143330206e-06 0
2.25 0.85 0.01000011685359738 8.703744317262984e-09 0
2.25 0.95 0.00999975469007865 4.317029751904819e-09 0
2.25 1.05 0.01000021120432905 1.546565865394905e-08 0
2.25 1.15 0.01000020269069481 9.738162275503342e-09 0
2.25 1.25 0.009999972832723931 1.985254841266307e-08 0
2.25 1.35 0.00999990495463678 1.460339483677838e-08 0
2.25 1.45 0.009999766367873381 1.153344580331317e-08 0
2.25 1.55 0.01000006746839745 5.346229389055621e-09 1
2.25 1.65 0.009999981395215091 9.071368157592636e-09 1
2.25 1.75 0.01000010398893693 1.490657679830491e-08 1
2.25 1.85 0.009999971133052416 6.716966041562691e-09 1
2.25 1.95 0.009999971117619428 1.559094627365829e-08 1
2.25 2.05 0.01000004322986982 1.298004394727476e-08 1
2.25 2.15 0.009999930003541952 8.082683083775357e-09 1
2.25 2.25 0.009999998413878903 9.273733321237565e-09 1
2.25 2.35 0.009999854883830612 1.437877530960267e-08 1
2.25 2.45 0.01000005535762285 9.445812280109104e-09 1
2.25 2.55 0.01000018698928131 1.181886814511797e-08 0
2.25 2.65 0.01000002945697233 5.703579091186999e-09 0
2.25 2.75 0.009999927967176209 8.308733178844776e-09 0
2.25 2.85 0.01000010402690834 1.798859930096643e-08 0
2.25 2.95 0.01000026634341523 4.040156306458713e-09 0
2.25 3.05 0.009999755975265718 1.258571902443e-08 0
2.25 3.15 0.009999934993225285 7.726737559515103e-09 0
2.25 3.25 0.01000016914883929 2.56737847813574e-09 0
2.25 3.35 0.01000014845952947 2.897467403182074e-09 0
2.25 3.45 0.01000012742993718 5.587400535558739e-09 0
2.25 3.55 0.009999824354477344 5.974115064344197e-09 0
2.25 3.65 0.01000016946939354 7.753222335217787e-09 0
2.25 3.75 0.00999986143689981 8.576369729616789e-09 0
2.35 0.05 0.009999926210789174 9.182771479305749e-09 1
2.35 0.15 0.009999967969090879 1.762282974706306e-08 1
2.35 0.25 0.01000013625660103 8.641930852500015e-09 1
2.35 0.35 0.01000007280203676 5.107571772992594e-09 1
2.35 0.45 0.01000015257739819 5.361432213151296e-09 1
2.35 0.5499999999999999 0.009999961185979917 5.368157498789842e-09 0
2.35 0.6499999999999999 0.009999802828229893 6.976520357784213e-09 0
2.35 0.7499999999999999 0.009999868355791936 1.014555778990362e-08 0
2.35 0.85 0.009999906263161624 9.280204499208168e-09 0
2.35 0.95 0.009999928076478998 9.926282568264825e-09 0
2.35 1.05 0.01000024999151052 8.922393047539454e-09 0
2.35 1.15 0.009999766088562585 3.997866538813657e-09 0
2.35 1.25 0.01000004814054435 6.618396530808228e-09 0
2.35 1.35 0.009999817682065388 1.942612734954493e-08 0
2.35 1.45 0.009999992633645722 7.519046983335152e-09 0
2.35 1.55 0.01000006503242958 7.029252155032692e-09 1
2.35 1.65 0.01000000199231423 9.944356348106946e-09 1
2.35 1.75 0.009999978378524194 3.007162431239841e-09 1
2.35 1.85 0.009999922756872909 2.66997667201384e-09 1
2.35 1.95 0.01000000038366679 9.976676645698165e-09 1
2.35 2.05 0.01000001532855479 1.996384679097149e-08 1
2.35 2.15 0.009999963616650693 1.48231270428771e-08 1
2.35 2.25 0.01000002858333162 9.712660342529331e-09 1
2.35 2.35 0.01000006416876133 1.575638804737777e-08 1
2.35 2.45 0.009999965185568133 5.401619942129032e-09 1
2.35 2.55 0.009999652813622934 5.864312093341034e-09 0
2.35 2.65 0.01000000716856122 8.13036949798268e-09 0
2.35 2.75 0.01000011042264916 6.219310578374124e-09 0
2.35 2.85 0.009999897043077372 4.934415719010502e-09 0
