# ct=2.5 Nx=38
# x_cm y_cm T_keV E_over_aTkeV4 aluminum
1.15 2.55 0.01000009808142778 1.063801139255463e-08 0
1.15 2.65 0.009999725126729548 1.445953452838839e-08 0
1.15 2.75 0.01000010168471079 2.994522770329586e-08 0
1.15 2.85 0.009999808887326229 1.441640555469229e-08 0
1.15 2.95 0.00999970860587553 4.788545581723518e-09 0
1.15 3.05 0.01000033101968668 6.53155722923116e-09 0
1.15 3.15 0.009999701561952751 1.062553200019234e-08 0
1.15 3.25 0.01000022275883041 3.306316332358884e-09 0
1.15 3.35 0.01000006286452816 5.221058044422479e-09 0
1.15 3.45 0.01000027376424541 4.448865182040378e-09 0
1.15 3.55 0.009999993233691957 1.032768326684119e-08 0
1.15 3.65 0.01000037482566953 1.887141493988292e-08 0
1.15 3.75 0.009999782600449553 4.03739925750325e-09 0
1.25 0.05 0.01340414969532305 0.002440199971408919 0
1.25 0.15 0.0138012447910899 0.002279716495637434 0
1.25 0.25 0.01335998187703856 0.001993557026097121 0
1.25 0.35 0.01343753374920522 0.002203832527327713 0
1.25 0.45 0.01315273200248609 0.002352522544408362 0
1.25 0.5499999999999999 0.02141291929499171 0.0004372145176278119 1
1.25 0.6499999999999999 0.01078179562358607 7.217857095634656e-05 1
1.25 0.7499999999999999 0.01025251598094133 1.972061542476376e-05 1
1.25 0.85 0.01010585131444987 1.429134166748314e-06 1
1.25 0.95 0.01005671723903896 5.857313909341495e-06 1
1.25 1.05 0.01002797990524283 1.196875985010418e-05 1
1.25 1.15 0.01000862680950888 2.825063871096365e-06 1
1.25 1.25 0.0100078990680933 7.507363297169566e-07 1
1.25 1.35 0.01000314647404522 5.813519504300417e-07 1
1.25 1.45 0.0100018683656954 3.386838131418361e-08 1
1.25 1.55 0.01000031681135084 3.201787441728995e-08 0
1.25 1.65 0.01000071105693991 1.009935119331497e-07 0
1.25 1.75 0.01000096243690209 1.939639353097521e-06 0
1.25 1.85 0.01000049874566557 1.526883867671965e-07 0
1.25 1.95 0.01000084208202935 2.98369370034882e-06 0
1.25 2.05 0.01000062755972721 1.295145810788687e-06 0
1.25 2.15 0.01000087219243241 8.062644726725593e-07 0
1.25 2.25 0.0100007814519897 8.581529156298986e-07 0
1.25 2.35 0.009999675525599234 1.087989276220046e-08 0
1.25 2.45 0.01000021109571194 1.758514418986302e-08 0
1.25 2.55 0.009999841799996152 6.542120643125839e-09 0
1.25 2.65 0.01000053934187108 6.413018702949234e-09 0
1.25 2.75 0.01000000473014197 6.922523374706292e-09 0
1.25 2.85 0.009999943241848403 1.621957785686122e-08 0
1.25 2.95 0.009999846631054372 1.766064466017878e-08 0
1.25 3.05 0.01000007844523111 6.806115415782652e-09 0
1.25 3.15 0.009999450106520275 1.690283497410118e-08 0
1.25 3.25 0.009999830198279231 1.643733307016206e-08 0
1.25 3.35 0.01000004028643233 3.056710408309202e-09 0
1.25 3.45 0.01000015228189057 2.531546639472259e-09 0
1.25 3.55 0.00999952549569429 6.489327225150949e-09 0
1.25 3.65 0.01000018953785954 1.525984099121722e-08 0
1.25 3.75 0.009999842102623408 1.202894458955649e-08 0
1.35 0.05 0.01263349980347577 0.00139003562793841 0
1.35 0.15 0.01288008013173805 0.001904704378379038 0
1.35 0.25 0.01271484792909446 0.001776494417404404 0
1.35 0.35 0.01262975566452134 0.001836725426225654 0
1.35 0.45 0.01254456549065511 0.00191308714710655 0
1.35 0.5499999999999999 0.01866653260555296 0.0002630704853280692 1
1.35 0.6499999999999999 0.01058342023529589 5.108706457965839e-05 1
1.35 0.7499999999999999 0.01016191519526229 1.60865030382873e-05 1
1.35 0.85 0.01007412764865428 5.678909021017673e-06 1
1.35 0.95 0.01003294464735359 4.949688661523541e-06 1
1.35 1.05 0.01001703546090537 1.978644307015694e-05 1
1.35 1.15 0.01000659039056785 1.909211804040782e-06 1
1.35 1.25 0.01000303378223379 1.110781207988791e-06 1
1.35 1.35 0.01000302355377215 1.923270932635543e-07 1
1.35 1.45 0.01000111535859873 1.164415884947551e-07 1
1.35 1.55 0.01000021214112281 1.988575102196231e-08 0
1.35 1.65 0.009999796273615264 8.054837651176811e-07 0
1.35 1.75 0.01000044985982086 3.243499290529864e-07 0
1.35 1.85 0.01000050119137853 8.814579075413787e-08 0
1.35 1.95 0.01000060343883703 6.556146020735555e-07 0
1.35 2.05 0.01000013306604032 9.292550496344577e-07 0
1.35 2.15 0.00999999724724589 6.258206730440795e-09 0
1.35 2.25 0.0100001133194786 2.550917671102361e-07 0
1.35 2.35 0.01000051062977349 4.272120115455232e-07 0
1.35 2.45 0.01000040784129354 7.389599862981959e-09 0
1.35 2.55 0.01000008649687402 8.958344161834522e-09 0
1.35 2.65 0.009999554773902592 1.460973888023146e-08 0
1.35 2.75 0.01000021553873566 1.039305096160443e-08 0
1.35 2.85 0.009999988200214322 6.839828680930033e-09 0
1.35 2.95 0.01000013286652348 4.404320685718995e-09 0
1.35 3.05 0.01000013175510674 9.75220071308018e-09 0
1.35 3.15 0.01000034964815256 5.8872853832059e-09 0
1.35 3.25 0.01000018820077799 4.518891722347618e-09 0
1.35 3.35 0.01000001011618736 7.1710044485051e-09 0
1.35 3.45 0.01000016633697655 1.303950976542046e-08 0
1.35 3.55 0.01000035714535187 9.984392295109288e-09 0
1.35 3.65 0.01000001486054515 3.74794338576167e-09 0
1.35 3.75 0.0100002311238724 9.351828668476479e-09 0
1.45 0.05 0.01210331224307228 0.001193262619992774 0
1.45 0.15 0.01218517246097245 0.00166775063345491 0
1.45 0.25 0.01216771293379022 0.001834109226889119 0
1.45 0.35 0.01190122135813931 0.001542884302814107 0
1.45 0.45 0.01208156922520791 0.001565036561806287 0
1.45 0.5499999999999999 0.0163537356836385 0.0002617129818292173 1
1.45 0.6499999999999999 0.01038847120058879 1.928038077594611e-05 1
1.45 0.7499999999999999 0.01009689281782447 1.082105598605943e-05 1
1.45 0.85 0.01005533896503204 3.365130497403348e-07 1
1.45 0.95 0.01002516811058439 1.483853626447429e-06 1
1.45 1.05 0.01000950922225797 7.910895041753371e-07 1
1.45 1.15 0.01000504510734913 8.325197235209906e-07 1
1.45 1.25 0.01000199163519667 3.561630375118229e-07 1
1.45 1.35 0.01000143212037642 1.931906285470905e-07 1
1.45 1.45 0.01000131756778501 9.160629433187613e-08 1
1.45 1.55 0.01000016540093242 6.80401612250709e-08 0
1.45 1.65 0.01000018589117304 4.126503826890391e-07 0
1.45 1.75 0.009999989631016466 6.293588532140813e-08 0
1.45 1.85 0.01000064575810512 3.853638224448457e-08 0
1.45 1.95 0.01000032523412799 3.160400294574758e-07 0
1.45 2.05 0.009999884613627903 7.355298937910326e-09 0
1.45 2.15 0.01000029809459292 8.458175502834242e-07 0
1.45 2.25 0.009999810495398127 1.932054206426206e-08 0
1.45 2.35 0.01000023816923402 6.853018218998249e-09 0
1.45 2.45 0.01000014422045638 8.549578720969849e-07 0
1.45 2.55 0.01000005345332213 9.907680817407322e-09 0
1.45 2.65 0.01000039701697077 6.485923175772082e-08 0
1.45 2.75 0.01000032202393498 1.811385803540033e-08 0
1.45 2.85 0.009999913823602786 7.254817988053008e-09 0
1.45 2.95 0.009999933998742567 7.818036351918063e-09 0
1.45 3.05 0.009999535745287464 1.493441023008047e-08 0
1.45 3.15 0.009999599832639778 6.094005944555434e-09 0
1.45 3.25 0.0100000336276095 2.209082347758791e-09 0
1.45 3.35 0.01000008467773185 2.129984086283232e-08 0
1.45 3.45 0.009999744854326881 6.379176169843057e-09 0
1.45 3.55 0.01000005315952692 9.689900702315071e-09 0
1.45 3.65 0.01000004279449897 6.704951423960876e-09 0
1.45 3.75 0.009999751440670796 9.551015025813095e-10 0
1.55 0.05 0.02461181734869928 0.0005251400374143494 1
1.55 0.15 0.02340856066241907 0.0007817406295333248 1
1.55 0.25 0.0235442666429341 0.001014636069316754 1
1.55 0.35 0.02181744352965195 0.0005663832912382195 1
1.55 0.45 0.02438156205680682 0.0007354172238908301 1
1.55 0.5499999999999999 0.0104526873681331 0.000288157620616802 0
1.55 0.6499999999999999 0.01007747065408942 4.512190879857245e-05 0
1.55 0.7499999999999999 0.0100166861828127 9.014700636435622e-06 0
1.55 0.85 0.01000789088037791 1.233458445827081e-06 0
1.55 0.95 0.01000571496013037 1.337065848088401e-06 0
1.55 1.05 0.01000164963933571 3.166876649489554e-05 0
1.55 1.15 0.01000060815158633 1.517127503956904e-07 0
1.55 1.25 0.0100000317770045 1.476922074286615e-07 0
1.55 1.35 0.01000014441774568 9.390536817734722e-07 0
1.55 1.45 0.01000011619801512 4.467951396230617e-08 0
1.55 1.55 0.01000073858963248 6.664164233184957e-09 1
1.55 1.65 0.01000009165558837 1.7467494044608e-07 1
1.55 1.75 0.01000018325047649 3.767235964290544e-08 1
1.55 1.85 0.01000041199849434 4.341115272839719e-08 1
1.55 1.95 0.01000023383066363 8.819915737621233e-08 1
1.55 2.05 0.01000019394837949 1.009512240876686e-08 1
1.55 2.15 0.01000008407268695 1.31117319331503e-07 1
1.55 2.25 0.009999949979264362 1.375865169466799e-08 1
1.55 2.35 0.01000012127780949 1.055842846571857e-07 1
1.55 2.45 0.01000000295422922 9.222920331028363e-10 1
1.55 2.55 0.01000006764077867 9.378436124312137e-09 0
1.55 2.65 0.009999781623730403 9.548749317710588e-09 0
1.55 2.75 0.01000021051723778 2.339655232345293e-09 0
1.55 2.85 0.01000004202593332 2.832938808318762e-09 0
1.55 2.95 0.01000015876433182 1.868031395972151e-08 0
1.55 3.05 0.009999926060527149 1.724094938334903e-08 0
1.55 3.15 0.01000004030646963 6.117483754264524e-09 0
1.55 3.25 0.009999872424896101 1.187188511427307e-08 0
1.55 3.35 0.009999911659353562 8.217085404837163e-09 0
1.55 3.45 0.01000002814980462 1.357502393893892e-08 0
1.55 3.55 0.009999856413721493 9.316369093423916e-09 0
1.55 3.65 0.01000010991739288 1.245772118821361e-08 0
1.55 3.75 0.009999867395745671 1.050505490113546e-08 0
1.65 0.05 0.01157146961652245 9.020921309896919e-05 1
1.65 0.15 0.01168646371585668 0.0001452234822415472 1
1.65 0.25 0.01179795602948507 0.0001290584491494219 1
1.65 0.35 0.01166911808665706 8.908619267608983e-05 1
1.65 0.45 0.01141219543178367 0.0001885587074972111 1
1.65 0.5499999999999999 0.01036790839834032 0.0004576194367819226 0
1.65 0.6499999999999999 0.01013437252269654 4.732053503713482e-05 0
1.65 0.7499999999999999 0.01002782669152379 1.587837543910687e-05 0
1.65 0.85 0.01000598463128156 1.285305024955931e-05 0
1.65 0.95 0.01000605391843535 6.191601392393133e-06 0
1.65 1.05 0.01000314505672563 1.872502401899615e-06 0
1.65 1.15 0.01000117806362923 7.473745653640017e-07 0
1.65 1.25 0.01000008136673415 2.012569122012949e-07 0
1.65 1.35 0.00999983905241621 1.034914891736292e-06 0
1.65 1.45 0.01000063032146827 5.065896455719629e-09 0
1.65 1.55 0.01000078417390128 5.148429141864914e-09 1
1.65 1.65 0.01000010289677946 8.275057869838812e-08 1
1.65 1.75 0.0100000018165828 5.501042289984239e-09 1
1.65 1.85 0.01000000868526442 1.788784892627737e-08 1
1.65 1.95 0.009999895442206825 1.346963897550489e-07 1
1.65 2.05 0.01000008947691868 5.394917411621942e-08 1
1.65 2.15 0.009999837170408771 1.624585598724835e-08 1
1.65 2.25 0.0100000619135804 1.126582995973128e-08 1
1.65 2.35 0.009999961834801358 5.83417522019895e-09 1
1.65 2.45 0.01000009655824443 4.691696123002304e-09 1
1.65 2.55 0.01000033399592638 9.536757242837707e-09 0
1.65 2.65 0.009999441160154849 1.393907166279526e-08 0
1.65 2.75 0.01000009942647097 6.786066645388404e-09 0
1.65 2.85 0.009999529230708366 7.268884112675103e-09 0
1.65 2.95 0.009999995932212475 7.220002970692364e-09 0
1.65 3.05 0.01000029906688894 2.606608069835194e-09 0
1.65 3.15 0.01000034773417781 1.255251051364356e-08 0
1.65 3.25 0.009999863851622454 6.082327977281286e-09 0
1.65 3.35 0.01000005386395188 1.319917114846426e-09 0
1.65 3.45 0.009999930251642159 4.459193172227127e-09 0
1.65 3.55 0.01000003504309234 1.246594342096579e-08 0
1.65 3.65 0.01000013848155192 7.804796803453766e-09 0
1.65 3.75 0.01000037606377958 1.343539296657422e-08 0
1.75 0.05 0.01038875945812041 4.060831984438284e-05 1
1.75 0.15 0.01041353307165254 4.019618798364068e-05 1
1.75 0.25 0.01054027084731505 0.0001192998510906155 1
1.75 0.35 0.01047998738167886 9.448617031556298e-05 1
1.75 0.45 0.01029474230299981 1.446647818850876e-05 1
1.75 0.5499999999999999 0.01020125637376915 0.0001788098844753529 0
1.75 0.6499999999999999 0.01016742127534483 0.0001871099043518319 0
1.75 0.7499999999999999 0.01002786622113359 4.937765626330376e-05 0
1.75 0.85 0.01000862171201845 1.254150725221871e-05 0
1.75 0.95 0.01000234633643927 7.164201955055058e-06 0
1.75 1.05 0.01000197669787951 1.721636864705325e-05 0
1.75 1.15 0.01000105276195797 5.644364408731974e-07 0
1.75 1.25 0.01000068699694324 1.361355075532522e-06 0
1.75 1.35 0.01000048457338622 1.69292887130727e-06 0
1.75 1.45 0.009999891808928258 7.416743756656582e-09 0
1.75 1.55 0.01000048046979231 3.04484977260079e-07 1
1.75 1.65 0.01000000264493352 8.556751166582283e-07 1
1.75 1.75 0.0100001576026655 1.627188417287616e-08 1
1.75 1.85 0.01000000640616307 5.729676927302463e-09 1
1.75 1.95 0.01000001448260037 1.232056258251289e-08 1
1.75 2.05 0.00999996468131727 7.069357915424967e-09 1
1.75 2.15 0.01000012912243222 2.268242307194127e-09 1
1.75 2.25 0.009999898754604292 9.325851870992764e-09 1
1.75 2.35 0.009999920432122739 4.825120023379114e-09 1
1.75 2.45 0.009999829733985739 8.163898741117921e-09 1
1.75 2.55 0.01000022871356933 1.43573482590294e-08 0
1.75 2.65 0.01000003616176727 5.002173906678885e-09 0
1.75 2.75 0.01000006427013446 1.584511189890329e-09 0
1.75 2.85 0.009999680686164542 8.523724332862414e-09 0
1.75 2.95 0.01000023207268143 5.12003325130142e-09 0
1.75 3.05 0.01000002568139337 1.125674203183796e-08 0
1.75 3.15 0.009999987099644021 1.388037754573066e-08 0
1.75 3.25 0.009999840910776787 4.469309731290153e-09 0
1.75 3.35 0.009999973375706479 6.830188209323221e-09 0
1.75 3.45 0.0100002937365359 7.486335189852515e-09 0
1.75 3.55 0.01000014828802222 4.425171241489445e-09 0
1.75 3.65 0.009999865586480045 1.755225342895811e-08 0
1.75 3.75 0.0099998546427932 1.403157400203614e-08 0
1.85 0.05 0.01013184053814741 1.733323245274006e-05 1
1.85 0.15 0.01011791905146753 1.668802412468331e-05 1
1.85 0.25 0.01019604887116935 4.237556718341142e-05 1
1.85 0.35 0.01013655221103392 2.028463644969081e-05 1
1.85 0.45 0.01012213440139265 3.13352018339366e-06 1
1.85 0.5499999999999999 0.01010960598019441 0.0001011423615934333 0
1.85 0.6499999999999999 0.01013113470037341 0.0002703286219581919 0
1.85 0.7499999999999999 0.01007075954008535 7.884498432412497e-05 0
1.85 0.85 0.01000826560487112 1.774233925653697e-05 0
1.85 0.95 0.01000298162040338 7.007685762345853e-06 0
1.85 1.05 0.01000174773371455 9.724896405174969e-09 0
1.85 1.15 0.01000082418624672 1.025930542777828e-09 0
1.85 1.25 0.01000133697153828 1.194819327327614e-06 0
1.85 1.35 0.01000048884492401 4.997088650230276e-09 0
1.85 1.45 0.0100003143730595 1.223004562934338e-08 0
1.85 1.55 0.01000018032876028 1.30707630605171e-08 1
1.85 1.65 0.010000039713035 6.986504853674594e-09 1
1.85 1.75 0.009999948689494293 1.934196879317625e-08 1
1.85 1.85 0.009999969101692447 1.102785551802435e-08 1
1.85 1.95 0.01000002780156052 1.20605117926388e-08 1
1.85 2.05 0.01000000720768725 6.261638720703254e-09 1
1.85 2.15 0.009999958585116393 7.1003634659602e-09 1
1.85 2.25 0.01000008790833164 3.134230315114715e-08 1
1.85 2.35 0.009999952458486523 9.898160308193345e-09 1
1.85 2.45 0.01000013477049024 1.386628893282858e-08 1
1.85 2.55 0.009999660325313759 1.286128526857058e-08 0
1.85 2.65 0.01000014360851211 1.369773449785331e-08 0
1.85 2.75 0.01000024754439423 1.529878895186384e-08 0
1.85 2.85 0.009999569221726862 6.660584325731924e-09 0
1.85 2.95 0.0100002822693034 6.809666123520742e-09 0
1.85 3.05 0.01000006519598941 2.145021903316417e-09 0
1.85 3.15 0.009999705545901922 1.299252925044848e-08 0
1.85 3.25 0.009999645382283835 6.325322431811804e-09 0
1.85 3.35 0.01000024975607573 4.505298295795413e-09 0
1.85 3.45 0.009999950886883231 8.830390267728138e-09 0
1.85 3.55 0.01000029650886759 7.115939193739703e-09 0
1.85 3.65 0.009999408811677175 1.378905954028747e-08 0
1.85 3.75 0.01000027911452918 6.765902569035699e-09 0
1.95 0.05 0.01003828769877 1.667767037982256e-05 1
1.95 0.15 0.01004799611300252 1.169413132744274e-05 1
1.95 0.25 0.01006434758242897 1.547928387863759e-05 1
1.95 0.35 0.01005030001919546 1.058456066688017e-05 1
1.95 0.45 0.01005345473631588 1.652030406630461e-05 1
1.95 0.5499999999999999 0.01004838743683275 4.49108454946072e-05 0
1.95 0.6499999999999999 0.01008995382503079 0.0002077589513704458 0
1.95 0.7499999999999999 0.0100816826500219 0.0001042492274071857 0
1.95 0.85 0.01001626506376551 2.582282934653446e-05 0
1.95 0.95 0.01000407895150758 1.42609853710847e-08 0
1.95 1.05 0.01000077842380577 1.749575903440638e-06 0
1.95 1.15 0.01000050809213761 2.214262750212009e-05 0
1.95 1.25 0.01000027972559593 4.0153045008819e-07 0
1.95 1.35 0.01000050835646661 8.501734909763696e-07 0
1.95 1.45 0.01000036308046205 5.70932965659722e-07 0
1.95 1.55 0.01000008902853068 4.147498287695728e-08 1
1.95 1.65 0.00999992333328294 9.822449760591519e-09 1
1.95 1.75 0.0100000309899896 1.769266749714455e-08 1
1.95 1.85 0.009999932959257624 1.017525682464917e-08 1
1.95 1.95 0.00999992728650469 6.957643329334609e-09 1
1.95 2.05 0.009999989708337726 1.406025270820802e-08 1
1.95 2.15 0.01000000818147186 1.837379956528915e-08 1
1.95 2.25 0.009999835519768258 1.859242818378875e-08 1
1.95 2.35 0.00999999216499305 1.249759546765518e-08 1
1.95 2.45 0.01000012023891785 5.483842630718012e-09 1
1.95 2.55 0.01000006309648129 3.927285857534396e-09 0
1.95 2.65 0.009999888493560722 1.355224797354469e-08 0
1.95 2.75 0.00999992264627338 1.679541451235663e-08 0
1.95 2.85 0.01000036135333517 6.749515614953552e-09 0
1.95 2.95 0.01000060320003783 4.19879512187187e-10 0
1.95 3.05 0.01000016375291026 7.016190764291202e-09 0
1.95 3.15 0.009999994683412301 8.49825304992604e-09 0
1.95 3.25 0.01000003823047337 9.133827106720835e-09 0
1.95 3.35 0.009999853766740192 9.840663332486818e-09 0
1.95 3.45 0.009999921544676344 7.382234107405611e-09 0
1.95 3.55 0.01000008699929879 1.421115918495465e-08 0
1.95 3.65 0.009999816332240247 1.716878955328023e-08 0
1.95 3.75 0.01000002057479023 3.836841021643737e-09 0
2.05 0.05 0.01001452209888554 2.14280928877992e-06 1
2.05 0.15 0.01001390328507823 9.920796938619819e-06 1
2.05 0.25 0.01002316429507088 9.176442534138078e-06 1
2.05 0.35 0.0100215863129881 3.359366344811002e-06 1
2.05 0.45 0.01001861473206189 2.129048668324103e-06 1
2.05 0.5499999999999999 0.01001708268178502 1.166960565685317e-05 0
2.05 0.6499999999999999 0.01006616500522789 0.0001008841535985118 0
2.05 0.7499999999999999 0.01003685926673068 0.0001500284780116436 0
2.05 0.85 0.01001945339761134 5.605581710677079e-05 0
2.05 0.95 0.01000996016424039 2.221350476189948e-05 0
2.05 1.05 0.01000071243213498 8.682469059363819e-07 0
2.05 1.15 0.01000037709600633 5.876467147165667e-07 0
2.05 1.25 0.009999916366365231 5.415132812116567e-09 0
2.05 1.35 0.01000060685001415 3.894478306986135e-07 0
2.05 1.45 0.01000026833591207 1.004923371268927e-06 0
2.05 1.55 0.01000023465529822 7.571904405956454e-08 1
2.05 1.65 0.01000003090180769 7.220055174807203e-09 1
2.05 1.75 0.009999985653014538 1.292850874841121e-08 1
2.05 1.85 0.009999936196369536 2.061553228285581e-08 1
2.05 1.95 0.01000002186912554 8.439637795853096e-09 1
2.05 2.05 0.009999986356252894 9.54678774602328e-09 1
2.05 2.15 0.01000002401793467 2.685953261640921e-09 1
2.05 2.25 0.01000013598631057 9.086164015771916e-09 1
2.05 2.35 0.01000003132603368 1.258733740420908e-08 1
2.05 2.45 0.01000004214205731 7.572038473658307e-09 1
2.05 2.55 0.009999871268541089 1.823815943679261e-08 0
2.05 2.65 0.01000009220501554 1.612024573519695e-09 0
2.05 2.75 0.009999633736072728 1.533168160037734e-08 0
2.05 2.85 0.009999871135197087 1.388840921804362e-08 0
2.05 2.95 0.009999468861476974 5.989718631790544e-09 0
2.05 3.05 0.009999612437923706 1.384450189755767e-08 0
2.05 3.15 0.01000028250623387 1.565368185005122e-08 0
2.05 3.25 0.01000013111642474 8.321400899095878e-09 0
2.05 3.35 0.01000009699248907 1.261606810035476e-08 0
2.05 3.45 0.01000018314592368 2.391643771060407e-09 0
2.05 3.55 0.009999793382992412 1.515607631029743e-08 0
2.05 3.65 0.009999841822975104 2.805081370018783e-08 0
2.05 3.75 0.01000009354698208 2.038559129169955e-08 0
2.15 0.05 0.01000595220024593 4.284078153626713e-07 1
2.15 0.15 0.01000773781115839 5.559810821190974e-07 1
2.15 0.25 0.01000940006407858 7.990981787776629e-07 1
2.15 0.35 0.01001005901999064 6.820118543707133e-07 1
2.15 0.45 0.01000790829807897 1.898212059834963e-06 1
2.15 0.5499999999999999 0.01000596286353129 3.69589436393781e-05 0
2.15 0.6499999999999999 0.01002948602214514 9.775025645118095e-05 0
2.15 0.7499999999999999 0.01001748592843709 0.0001083074632052778 0
2.15 0.85 0.01001875476355052 3.939213549442721e-05 0
2.15 0.95 0.01000736720283569 3.54857037528682e-05 0
2.15 1.05 0.01000331518880117 5.253536332172789e-07 0
2.15 1.15 0.01000000172043216 9.295167391084669e-08 0
2.15 1.25 0.01000003847537258 7.00901050820074e-08 0
2.15 1.35 0.01000018924017056 5.356773888237564e-09 0
2.15 1.45 0.01000008187210412 4.354984647995204e-08 0
2.15 1.55 0.01000007145567551 5.603535953499797e-07 1
2.15 1.65 0.01000003877786128 9.451631247354171e-08 1
2.15 1.75 0.01000005464239763 1.093295130373068e-08 1
2.15 1.85 0.00999991585613515 1.772225848668432e-08 1
2.15 1.95 0.01000004179605853 6.464881020440788e-09 1
2.15 2.05 0.009999999931726084 1.554407869836088e-08 1
2.15 2.15 0.01000008878724458 2.143204546211779e-08 1
2.15 2.25 0.009999853638991713 2.287524932007442e-08 1
2.15 2.35 0.01000010132274256 1.291440287764555e-08 1
2.15 2.45 0.00999990655189777 1.117485872561904e-08 1
2.15 2.55 0.01000016404323091 8.055242704811225e-09 0
2.15 2.65 0.01000003265087969 4.682520646053958e-09 0
2.15 2.75 0.01000007972396645 8.264057919547136e-09 0
2.15 2.85 0.009999359810990999 1.086878465060518e-08 0
2.15 2.95 0.0100004374360735 1.634028070378254e-08 0
2.15 3.05 0.010000250013683 5.05837691346298e-09 0
2.15 3.15 0.009999967619347534 6.300320861542763e-09 0
2.15 3.25 0.009999797237395431 1.062083180941566e-08 0
2.15 3.35 0.009999735839355001 4.941302350200847e-09 0
2.15 3.45 0.01000003129460282 6.741245665809131e-09 0
2.15 3.55 0.01000008429541368 1.324571553545325e-08 0
2.15 3.65 0.01000005035001962 8.399895639023085e-09 0
2.15 3.75 0.009999785874442186 9.974291701010956e-09 0
2.25 0.05 0.01000237204712619 6.850040795180705e-07 1
2.25 0.15 0.01000397825072298 7.613457875890932e-07 1
2.25 0.25 0.01000542590083299 1.679203853740349e-09 1
2.25 0.35 0.01000524846817597 6.473300605619338e-08 1
2.25 0.45 0.01000362493123021 4.238142427643718e-07 1
2.25 0.5499999999999999 0.01000342309269854 4.516429869831089e-06 0
2.25 0.6499999999999999 0.01000464326285367 1.437216162709693e-05 0
2.25 0.7499999999999999 0.01001802720368216 2.54258531269187e-05 0
2.25 0.85 0.01001164893344664 2.715382600621876e-05 0
2.25 0.95 0.01000111433743513 2.175387196050534e-05 0
2.25 1.05 0.0100043894521923 5.762122911375571e-07 0
2.25 1.15 0.01000058521408732 5.659298282937752e-06 0
2.25 1.25 0.01000010823914778 5.602814074357606e-09 0
2.25 1.35 0.01000026443545877 5.200522115183175e-07 0
2.25 1.45 0.009999825504544053 1.342087218665935e-08 0
2.25 1.55 0.01000021677915143 1.522703284031502e-08 1
2.25 1.65 0.01000002716008254 4.792123223494264e-09 1
2.25 1.75 0.01000011395415314 1.373766505897712e-08 1
2.25 1.85 0.0100000414786129 1.322846519655971e-08 1
2.25 1.95 0.009999888963499477 6.778840956048776e-09 1
2.25 2.05 0.01000009929439174 6.955492429333344e-09 1
2.25 2.15 0.00999986011659772 3.637686862502222e-09 1
2.25 2.25 0.009999988705332048 1.829259088676328e-09 1
2.25 2.35 0.009999889792773903 1.137917441683321e-08 1
2.25 2.45 0.01000005572230535 1.335654603685219e-08 1
2.25 2.55 0.01000011515947876 1.803744155519523e-08 0
2.25 2.65 0.009999813029197075 2.138794937290903e-08 0
2.25 2.75 0.01000010536754971 8.398879978301599e-09 0
2.25 2.85 0.01000025181164034 1.343937816025495e-08 0
2.25 2.95 0.01000030316909019 1.259965005211317e-08 0
2.25 3.05 0.009999697485505128 4.1844416433149e-09 0
2.25 3.15 0.01000008232083318 1.130022294364478e-08 0
2.25 3.25 0.01000032348672221 6.489644371590734e-09 0
2.25 3.35 0.01000018904452617 3.165831714289688e-09 0
2.25 3.45 0.01000018132183968 7.913094666700714e-09 0
2.25 3.55 0.009999610667933329 1.087808881574924e-08 0
2.25 3.65 0.009999988035499858 1.744753486523204e-08 0
2.25 3.75 0.009999989040139785 2.335615499099213e-08 0
2.35 0.05 0.01000054091618864 2.500641113912776e-07 1
2.35 0.15 0.01000191859612855 2.402937694000482e-08 1
2.35 0.25 0.01000235351456226 2.537765934527984e-06 1
2.35 0.35 0.01000090771900787 1.088972665395504e-06 1
2.35 0.45 0.0100033939270935 6.029381260645304e-07 1
2.35 0.5499999999999999 0.01000253798591601 5.917014345133044e-06 0
2.35 0.6499999999999999 0.01000111577800723 6.900266015708164e-09 0
2.35 0.7499999999999999 0.0100113940018437 9.610266524895342e-06 0
2.35 0.85 0.01000572309840976 1.107337102378956e-05 0
2.35 0.95 0.01000069974543351 7.574151919793922e-06 0
2.35 1.05 0.01000152629728092 4.329156548086334e-06 0
2.35 1.15 0.01000099837378045 3.70779444688338e-09 0
2.35 1.25 0.01000007936100701 4.584101064165793e-09 0
2.35 1.35 0.009999663670204346 2.789047815866627e-08 0
2.35 1.45 0.01000023155410247 7.232158966591035e-09 0
2.35 1.55 0.01000020921646851 5.431181968266121e-09 1
2.35 1.65 0.01000003040191956 1.54059845441111e-08 1
2.35 1.75 0.009999933827324132 1.2061842667122e-08 1
2.35 1.85 0.009999847367450205 1.599193307086777e-08 1
2.35 1.95 0.01000000543111725 2.245165068904351e-09 1
2.35 2.05 0.01000004676212697 3.464086402063263e-09 1
2.35 2.15 0.01000003219541825 1.22912390350904e-08 1
2.35 2.25 0.01000004799184197 2.299594815965102e-08 1
2.35 2.35 0.01000005966322405 4.870711346114241e-09 1
2.35 2.45 0.009999964043477267 5.865009870308562e-09 1
2.35 2.55 0.009999495397054265 3.829092226220647e-09 0
2.35 2.65 0.009999927122411951 1.709978572069089e-08 0
2.35 2.75 0.01000020279275362 5.033537774656182e-09 0
2.35 2.85 0.009999873201409177 8.134120002817814e-09 0
2.35 2.95 0.01000002831813575 1.969089864971971e-09 0
