# tau=100 epsilon=1 Xmax=40 Nx=128
# X u_radiation v_material T_material_over_Tbath
30.15625 0.002303043032407853 0.002039986410688819 0.2125234310048918
30.46875 0.001820350755588831 0.001893302059947936 0.2085955199967608
30.78125 0.001746737280994654 0.001705087226821149 0.2032060576337703
31.09375 0.001713446494726287 0.001536373360491771 0.1979813093155884
31.40625 0.001288992507203807 0.001397621967291656 0.1933514483088208
31.71875 0.001443107672003141 0.001308486886774706 0.190192043048084
32.03125 0.001191345130608701 0.001109655445467884 0.1825143588666333
32.34375 0.001090991400461662 0.001048059336538794 0.1799270534283485
32.65625 0.001114446990142933 0.0009231008614270565 0.1743059808604866
32.96875 0.0008951944068542468 0.0008475962146798149 0.1706268024350317
33.28125 0.0007138170488439796 0.000750948794865173 0.1655398590829723
33.59375 0.0007221985986240572 0.0006804421292229483 0.1615093981294438
33.90625 0.0006938302706380667 0.0006183063628999105 0.1576888293045135
34.21875 0.0006433074413056172 0.0005799987207768628 0.1551875078707856
34.53125 0.0004707511539878834 0.0004946411037304869 0.1491325866634444
34.84375 0.0005144495633070332 0.0004417876988957226 0.1449784341490795
35.15625 0.000437496439234393 0.0003955075270680483 0.1410225905472655
35.46875 0.0004042004470352226 0.0003536544653475602 0.1371338871345112
35.78125 0.0003069053650512698 0.0003305146564140216 0.1348334604520904
36.09375 0.0003356632467304454 0.0003149171151183624 0.1332137537143409
36.40625 0.0002841887701515675 0.0002668966355103018 0.1278161626327962
36.71875 0.0002608621725736764 0.0002495762639292253 0.1256900270784432
37.03125 0.0002399997206990319 0.0002208890699311602 0.1219111861030228
37.34375 0.0002120069922790175 0.0002014168276300181 0.1191307669849499
37.65625 0.0002204588873584657 0.0001956887027489204 0.118274586547893
37.96875 0.0001818277869601327 0.0001757230317309644 0.1151349487211006
38.28125 0.0001718040431390355 0.0001657737451371569 0.1134694467302567
38.59375 0.0001755620984286052 0.0001522118869209151 0.1110739310670312
38.90625 0.000144398167120793 0.0001397460712302304 0.1087263732822583
39.21875 0.0001444871544927157 0.0001416037450150209 0.1090859165181411
39.53125 0.0001565099876485598 0.0001377323296428157 0.1083325518375594
39.84375 0.0001443782453156646 0.0001390642763466741 0.10859351606693
