# Digitized from Steinberg & Heizler 2022, ApJS 258, 14 (arXiv:2108.13453) Fig. 8(a)
# Crooked-pipe material temperature vs time (DIMC).
# Probes: P1 (r=0,z=0.25), P2 (0,2.75), P3 (1.25,3.5), P4 (0,4.25), P5 (0,6.75) cm
# t_ns, T1_keV, T2_keV, T3_keV, T4_keV, T5_keV
# t_ns,T1_keV,T2_keV,T3_keV,T4_keV,T5_keV
594.88921,0.47903036,0.3695146,0.31625463,0.29105665,0.18835483
612.30445,0.4793016,0.36996007,0.31772919,0.29230813,0.19069393
630.22953,0.47854062,0.36951185,0.31892786,0.29292395,0.19240312
648.67935,0.47694236,0.36885735,0.31955045,0.29292433,0.19259978
667.66929,0.47769482,0.36960013,0.32032298,0.2961029,0.18945961
687.21516,0.47970544,0.37119489,0.32118784,0.30080607,0.18469738
707.33323,0.47928287,0.37321744,0.32197474,0.29850329,0.18685446
728.04025,0.47963959,0.37485131,0.32330468,0.29726421,0.19112186
749.35346,0.48093404,0.3760084,0.32528262,0.29731376,0.19791211
771.29061,0.47860014,0.37473715,0.32666034,0.29984931,0.19404762
793.86997,0.47635814,0.3739367,0.32807779,0.30230726,0.19232386
817.11033,0.47576263,0.37526373,0.32977071,0.30356875,0.20006728
841.03105,0.4771535,0.37662367,0.33084054,0.30431529,0.20152931
865.65204,0.47917287,0.37778509,0.33169074,0.30497173,0.20010737
890.99381,0.47902835,0.37710629,0.33288561,0.30665651,0.19777346
917.07745,0.47918482,0.37724288,0.33400513,0.30910435,0.19819293
943.92468,0.47962554,0.37814879,0.33505632,0.31227781,0.20121013
971.55786,0.48093359,0.37924835,0.33604455,0.31209602,0.20357067
1000,0.48184157,0.37998758,0.33669831,0.31182471,0.20510955
