# Digitized from Steinberg & Heizler 2022, ApJS 258, 14 (arXiv:2108.13453) Fig. 8(a)
# Crooked-pipe material temperature vs time (IMC).
# Probes: P1 (r=0,z=0.25), P2 (0,2.75), P3 (1.25,3.5), P4 (0,4.25), P5 (0,6.75) cm
# t_ns, T1_keV, T2_keV, T3_keV, T4_keV, T5_keV
# t_ns,T1_keV,T2_keV,T3_keV,T4_keV,T5_keV
500.3203,0.47315333,0.35521778,0.29531265,0.2680695,0.16667339
514.96706,0.47494006,0.35739325,0.29678571,0.26636427,0.16617284
530.0426,0.47521064,0.35860801,0.29808734,0.26836918,0.16909537
545.55948,0.47432879,0.35910046,0.29926833,0.27321451,0.17464673
561.53061,0.47532074,0.35802058,0.30039131,0.27395016,0.18019114
577.96929,0.47643257,0.3573936,0.30157412,0.27464693,0.18161587
594.88921,0.47768592,0.35750006,0.30283346,0.27533508,0.17664445
612.30445,0.47683161,0.3582409,0.30390858,0.27670236,0.17587457
630.22953,0.47604602,0.35928908,0.30484476,0.27818411,0.17637801
648.67935,0.47726241,0.36085196,0.30539623,0.27944296,0.17791455
667.66929,0.47784767,0.36219401,0.30648853,0.2811333,0.17895784
687.21516,0.47801263,0.3633669,0.30790411,0.28312013,0.17960709
707.33323,0.47713823,0.36353478,0.30920097,0.28556245,0.17810707
728.04025,0.47688554,0.36452504,0.31068157,0.2873817,0.17946758
749.35346,0.47738367,0.36650182,0.31237625,0.28844066,0.18427001
771.29061,0.4780723,0.36543791,0.31261,0.28937342,0.18558403
793.86997,0.47812396,0.36457708,0.31310853,0.2895837,0.18608172
817.11033,0.47647128,0.36538511,0.31480693,0.2879818,0.18575509
841.03105,0.47638199,0.36695958,0.31596887,0.2896857,0.1852442
865.65204,0.47675162,0.36865641,0.31688933,0.29250396,0.18487444
890.99381,0.47525438,0.36845297,0.31766401,0.29232948,0.18633583
917.07745,0.47572516,0.36834902,0.31858225,0.29329818,0.18826425
943.92468,0.47805312,0.36833863,0.31963813,0.29534738,0.19063787
971.55786,0.47962483,0.3683549,0.32049203,0.29523245,0.19256535
1000,0.48063515,0.36836689,0.3210503,0.29505899,0.19382596
